FileName,Fall_ADL,Fall_ADL2,Type_of_Movement,Description_of_movement,Age,Height,Weight,Gender,var_X,mean_X,std_X,max_X,min_X,range_X,var_Y,mean_Y,std_Y,max_Y,min_Y,range_Y,var_Z,mean_Z,std_Z,max_Z,min_Z,range_Z,var_N_XYZ,mean_N_XYZ,std_N_XYZ,max_N_XYZ,min_N_XYZ,range_N_XYZ,var_N_HOR,mean_N_HOR,std_N_HOR,max_N_HOR,min_N_HOR,range_N_HOR,var_N_VER,mean_N_VER,std_N_VER,max_N_VER,min_N_VER,range_N_VER,corr_XY,corr_XZ,corr_YZ,corr_NV,corr_NH,corr_HV
ADL_Aplausing\D10_U04_R02_accel.csv,D,D,ADL,Aplausing,21,170,57.1,F,32.105405405405406,4.6,5.66616319967978,13.4,-10.5,23.9,30.00647927927928,-5.302666666666666,5.477817017688642,6.0,-20.2,26.2,86.67925405405406,3.1559999999999997,9.310169389117153,32.6,-15.5,48.1,31.656671518477474,13.221621840824556,5.626426176399853,37.104986187842734,6.121274377121156,30.983711810721577,44.82373867089729,10.439465719632462,6.695053298585254,35.58834078739834,1.5033296378372907,34.08501114956105,29.399691972536917,10.923072091697932,5.422148280205635,33.71527843574779,2.280350850198276,31.434927585549516,0.07330982544667969,-0.5277559148525707,0.009147218657703722,0.8551396312582199,0.9367065275527983,0.7416192539594716
ADL_Aplausing\D10_U04_R03_accel.csv,D,D,ADL,Aplausing,21,170,57.1,F,9.856756756756756,7.060000000000001,3.139547221616002,13.3,0.5,12.8,15.633513513513511,-6.68,3.9539238123051272,-2.0,-18.0,16.0,47.23689009009009,0.16533333333333358,6.872909870650865,25.6,-16.3,41.900000000000006,22.35771245407327,12.007963623306313,4.728394278618617,30.348640826238004,6.439720490828775,23.908920335409228,37.689771406100434,8.336343655703073,6.139199573731125,30.295214143491382,2.5612496949731396,27.733964448518243,16.159552718656656,9.500486372685984,4.019894615367007,25.663203229526903,2.0518284528683193,23.611374776658586,0.7187775914048361,-0.14291699117701048,-0.3685815343605608,0.8382453346953904,0.9284511197246521,0.6402432134056948
ADL_Aplausing\D10_U05_R01_accel.csv,D,D,ADL,Aplausing,23,167,59.6,M,68.46941621621622,5.5760000000000005,8.274624838396978,26.4,-20.7,47.099999999999994,56.07085765765767,-5.857333333333333,7.488047653271023,9.4,-38.2,47.6,155.90135135135137,0.039999999999999813,12.486046265786115,36.3,-33.1,69.4,88.57961037465394,15.959498251208952,9.411674153659058,52.74523675176746,7.259476565152614,45.48576018661484,85.14241139893716,12.627299292394845,9.22726456751605,49.896392655181,0.5385164807134505,49.357876174467556,67.71163517218207,13.625847495236654,8.228707989239991,38.65979824054958,1.118033988749895,37.541764251799684,0.7056025260801748,-0.3112527688494985,-0.3568421354801302,0.9111436884027598,0.935480799881877,0.7887825173292036
ADL_Aplausing\D10_U05_R02_accel.csv,D,D,ADL,Aplausing,23,167,59.6,M,70.03198198198197,4.446666666666666,8.368511336072979,28.7,-19.3,48.0,70.79765765765765,-6.013333333333333,8.414134397408782,16.7,-36.4,53.099999999999994,150.62153873873876,-1.9813333333333332,12.272796695893676,36.4,-26.0,62.4,65.59349244956861,16.813832225772494,8.098980951302986,54.976449503401,2.9257477676655586,52.050701735735444,59.4897857932963,14.137051013228122,7.71296219317172,51.47737367038066,0.848528137423857,50.6288455329568,59.53712612454311,13.51542460390291,7.716030464205225,41.20012135904456,1.2369316876852983,39.96318967135926,0.6703898767557869,-0.3873195252621444,-0.18025806810451012,0.8312017017264458,0.9052391219133669,0.6717141840393933
ADL_Aplausing\D10_U05_R03_accel.csv,D,D,ADL,Aplausing,23,167,59.6,M,85.9715063063063,2.7893333333333334,9.272082091219119,26.3,-31.9,58.2,82.00375495495496,-6.161333333333333,9.055592468466928,22.8,-37.4,60.2,219.47452972972974,0.007999999999999735,14.814672785104966,35.1,-29.8,64.9,116.5010109845638,17.694027311362177,10.793563405315401,57.95265308853427,8.44630096551147,49.5063521230228,88.4521246988706,15.752710993046492,9.40489897334738,48.3828482005762,3.1144823004794873,45.26836590009671,98.15313228289145,14.570842213620107,9.907226265857233,47.430159181685234,0.4,47.030159181685235,0.6940234406417817,-0.4717878521405566,-0.29789957632753283,0.9267759760073868,0.963773659289788,0.8635246409222095
ADL_Aplausing\D10_U06_R01_accel.csv,D,D,ADL,Aplausing,22,167,69.0,M,29.688317117117112,6.570666666666667,5.448698662719119,13.4,-10.2,23.6,15.771902702702702,-7.183999999999999,3.9713854890582834,0.0,-22.6,22.6,99.59368648648646,-0.36400000000000016,9.97966364595954,35.3,-12.1,47.4,31.604134482682184,14.38238925365857,5.621755462725338,42.87015278722482,6.774215821775979,36.09593696544884,36.57471360678456,11.379045767314555,6.047703167879899,41.91479452412954,5.400925846556311,36.51386867757323,34.02344417685172,11.717277915348184,5.8329618699980985,36.429246492344575,3.801315561749643,32.62793093059493,0.8670735394794605,-0.8508869842642494,-0.7039037355700879,0.9172312008250958,0.9415704483262016,0.7688783821749302
ADL_Aplausing\D10_U06_R02_accel.csv,D,D,ADL,Aplausing,22,167,69.0,M,28.176187387387394,6.005333333333334,5.308124658237351,17.5,-11.6,29.1,26.0063063063063,-7.413333333333333,5.099637860309916,0.5,-23.8,24.3,111.88186306306307,-1.0386666666666668,10.577422326023626,34.6,-15.6,50.2,32.438926173585145,14.964762817211504,5.695518077715595,40.29342378105886,8.823264701911645,31.470159079147216,36.119058490392646,12.507938637367308,6.009913351321519,39.57019080065195,6.300793600809345,33.26939719984261,40.955623968412674,11.615675515634015,6.399658113400487,35.424850034968394,3.1016124838541645,32.32323755111423,0.8962437727532135,-0.7234949572233401,-0.657825223857579,0.8356939902448073,0.9625993720956388,0.6974300283761053
ADL_Aplausing\D10_U06_R03_accel.csv,D,D,ADL,Aplausing,22,167,69.0,M,12.145722522522522,6.890666666666667,3.4850713798317705,10.9,-5.9,16.8,14.881863063063065,-7.005333333333333,3.8577017851387976,-1.7,-21.3,19.6,53.92460540540541,-0.616,7.343337484101177,20.0,-10.4,30.4,14.8951408406976,12.73231038358102,3.859422345467985,28.51245341951478,8.850423718670196,19.662029700844585,21.495978660862022,9.804786299963371,4.6363755953181816,28.284271247461902,5.728001396647874,22.556269850814026,12.110642191461313,10.054897631059779,3.480034797449777,20.32141727340886,4.701063709417263,15.620353563991596,0.8914175699975243,-0.8570550408848269,-0.7022921138249913,0.7927134891798846,0.9506973637287572,0.617277355058332
ADL_Aplausing\D10_U07_R01_accel.csv,D,D,ADL,Aplausing,21,178,68.1,M,6.334151351351351,5.848,2.5167739968760308,11.3,-6.1,17.4,3.8171171171171165,-2.166666666666666,1.9537443837711004,5.5,-7.6,13.1,23.20756756756757,7.699999999999998,4.817423332816784,34.2,2.1,32.1,16.80706098520836,10.701151020393137,4.099641567894486,35.561355429735805,7.068238818828918,28.49311661090689,23.554338095236314,8.210269164042888,4.853281167955996,35.03426893771297,2.80713376952364,32.227135168189335,15.742659873578186,10.349114725009228,3.96770208982204,34.739746688771355,6.648308055437865,28.09143863333349,0.15063161122428528,-0.7868787185807675,-0.34244617392125837,0.9962967266467665,0.9522035209120622,0.9484679541991381
ADL_Aplausing\D10_U07_R02_accel.csv,D,D,ADL,Aplausing,21,178,68.1,M,30.859254054054055,6.443999999999999,5.555110624825941,16.7,-13.8,30.5,13.118403603603605,-2.558666666666667,3.621933682938384,8.9,-11.9,20.8,73.89707027027028,6.532,8.596340516188867,39.2,-3.0,42.2,47.505876432445824,12.655810335704313,6.892450684077893,41.08357335967747,6.9469417731833625,34.13663158649411,61.52344440202345,8.623568568560826,7.84368818873006,40.9664496875187,1.8788294228055935,39.0876202647131,46.071955358214765,11.920321753762694,6.787632529698022,40.04847063247235,6.440496875241847,33.6079737572305,-0.40642571138822503,-0.7060835777046504,0.15721701662675225,0.9928259215292878,0.9478235329271013,0.938345499571139
ADL_Aplausing\D10_U07_R03_accel.csv,D,D,ADL,Aplausing,21,178,68.1,M,15.415765765765766,5.293333333333333,3.926291604779982,15.4,-10.9,26.3,14.704025225225227,-2.1386666666666665,3.83458279676228,18.8,-11.8,30.6,46.01098378378378,7.136000000000001,6.783139670077845,36.3,-0.1,36.4,31.00505529901902,11.315467825280928,5.568218323577033,37.97709836203919,7.773673520286275,30.20342484175292,41.777343819489,8.612871420037813,6.46353957359967,36.37925232876563,1.2165525060596438,35.16269982270599,28.221126807969615,10.569047018667451,5.312356050564534,37.90118731649445,7.484650960465692,30.416536356028757,-0.5463942343193081,-0.7844749246765641,0.23260575954927115,0.979229533174062,0.931694826877039,0.921342389883801
ADL_Aplausing\D10_U08_R01_accel.csv,D,D,ADL,Aplausing,23,162,61.0,F,12.622803603603602,7.682666666666666,3.5528585116218183,14.4,-4.7,19.1,11.98386306306306,-3.845333333333334,3.461771665356203,4.9,-18.4,23.299999999999997,91.38595675675676,2.084,9.559600240426205,33.5,-10.3,43.8,23.1487925426026,13.02915671451145,4.811319210216944,33.86369737639409,5.6824290580701495,28.181268318323944,34.19942696019996,9.347607469254868,5.848027612811003,33.85646171707847,1.3,32.55646171707847,21.38528073506315,12.036953781642776,4.624422205536941,33.50731263470707,5.280151512977635,28.227161121729434,0.5438078078128247,-0.49023456108659,-0.1905531745139735,0.9385864610399466,0.9309515664518664,0.8295616991306344
ADL_Aplausing\D10_U08_R02_accel.csv,D,D,ADL,Aplausing,23,162,61.0,F,8.829935135135134,8.408,2.9715206772181704,14.0,-0.6,14.6,2.2636864864864865,-4.036,1.5045552454085847,-0.9,-7.7,6.8,32.6952900900901,2.889333333333333,5.717979546141285,32.2,-3.9,36.1,13.638982928032434,11.183914200508756,3.6930993661195246,33.04315360252408,4.016217125604641,29.02693647691944,22.57629830081984,6.0708417052215875,4.7514522307206075,33.039370454050726,1.8357559750685821,31.203614478982143,14.661559510177254,10.273665101443845,3.8290415915966824,32.20388175360232,1.7804493814764855,30.42343237212583,0.37353835182644674,-0.4942601928744903,-0.36479789397659235,0.9836938224479285,0.8688312177168853,0.8007848146457316
ADL_Aplausing\D10_U08_R03_accel.csv,D,D,ADL,Aplausing,23,162,61.0,F,16.579459459459457,5.960000000000001,4.071788238533465,14.5,-9.8,24.3,17.38378378378378,-4.1000000000000005,4.169386499688387,5.0,-20.7,25.7,39.58189189189189,4.2,6.291414140866256,18.0,-7.7,25.7,11.070181799859297,11.472295060600217,3.327188272379442,28.462958384539014,5.127377497317708,23.335580887221305,20.00867002436445,8.421059646859199,4.473105188162296,26.722649569232463,1.4142135623730951,25.308436006859367,9.636352860478588,9.95320376450021,3.104247551417024,19.535864454894234,3.5227829907617076,16.013081464132526,0.51844818099695,-0.4954157226925046,-0.08432765023016142,0.7719679261556578,0.744048030280568,0.4303218895581561
ADL_Aplausing\D10_U09_R01_accel.csv,D,D,ADL,Aplausing,22,170,52.0,F,15.145308108108111,8.736,3.891697329971604,22.9,-6.1,29.0,9.534313513513514,-3.9880000000000004,3.0877683710915744,1.0,-15.1,16.1,54.74842522522522,1.0093333333333334,7.399217879291379,29.9,-8.8,38.7,21.93573269256343,12.24607462590921,4.683559831214226,30.75873859572268,7.40337760755184,23.35536098817084,30.54336562636476,7.086071731360527,5.526605253350809,30.75467444145686,1.2649110640673518,29.489763377389508,18.706485110442614,11.306688346182387,4.32509943359024,29.904180309782777,5.412947441089743,24.491232868693032,0.12850132785230325,-0.48248652409733644,-0.415180312591986,0.9582297340949909,0.88955236798302,0.8184463012411226
ADL_Aplausing\D10_U09_R02_accel.csv,D,D,ADL,Aplausing,22,170,52.0,F,26.213430630630633,7.614666666666666,5.119905334147364,18.3,-11.9,30.200000000000003,9.893037837837838,-4.256,3.1453199897367896,1.8,-13.1,14.9,55.300421621621624,1.5720000000000003,7.43642532549219,38.7,-7.7,46.400000000000006,24.95288219396549,12.005657953729735,4.995285997214323,39.71020020095593,4.114608122288197,35.595592078667735,30.454731692738516,7.406771545675709,5.51858058677578,39.71020020095593,2.2561028345356955,37.454097366420235,24.493516083664566,10.803443777986612,4.949092450506917,38.7,3.5383612025908264,35.161638797409175,0.04899113569184336,-0.49809361440145394,-0.27642263615151424,0.9584688436317054,0.8801832447249502,0.8169976626210246
ADL_Aplausing\D10_U09_R03_accel.csv,D,D,ADL,Aplausing,22,170,52.0,F,16.228046846846848,8.262666666666668,4.028405000350244,17.2,-14.3,31.5,17.980421621621623,-4.372,4.240332725343805,0.5,-24.1,24.6,96.86135135135135,0.3,9.841816466046872,36.3,-17.1,53.4,37.25157347830957,13.41802447585838,6.103406710871361,37.64717784907655,4.768647607026545,32.878530242050005,49.358038384941054,9.155053365593133,7.025527623242332,36.808966298987535,0.7810249675906654,36.02794133139687,31.269116078610008,12.210282775968162,5.591879476402367,37.14969717238621,3.5,33.64969717238621,-0.025917930550654465,-0.2957941269740536,-0.06926017160030763,0.9425288533963323,0.9470177491452162,0.8858853682577862
ADL_Aplausing\D10_U10_R01_accel.csv,D,D,ADL,Aplausing,23,183,77.0,M,38.35532252252252,1.3146666666666667,6.193167406305316,9.1,-12.5,21.6,12.845344144144146,-5.270666666666668,3.5840401984553893,3.9,-13.8,17.7,68.08279279279282,5.113333333333333,8.251229774572565,39.2,-2.8,42.0,51.34947253608373,11.076220193026023,7.165854627054872,40.27927506795523,4.2296571965113205,36.049617871443914,57.05623278256541,8.802256357768094,7.553557624230149,39.612245581385565,0.8544003745317532,38.757845206853816,54.372221747937395,8.902033917895865,7.3737522163371745,39.892355157348135,2.1587033144922905,37.73365184285584,0.5096831280851566,-0.17096019648366473,0.2324596454276614,0.9599842479880403,0.9712832052214768,0.9152030490933677
ADL_Aplausing\D10_U10_R02_accel.csv,D,D,ADL,Aplausing,23,183,77.0,M,21.151290090090093,5.770666666666667,4.599053173218385,10.4,-16.1,26.5,6.242079279279278,-4.518666666666666,2.498415353635035,4.8,-8.9,13.7,103.74387387387388,5.513333333333333,10.18547366958817,38.4,-6.2,44.6,55.92021707241628,12.582921725704885,7.477982152453714,41.91431736292505,4.548626166217664,37.36569119670738,66.49830927139472,9.681064069558188,8.154649549269099,38.698837191833036,1.5264337522473748,37.17240343958566,62.16657467148414,11.20667864820508,7.884578281143776,41.638563856117806,3.5383612025908264,38.10020265352698,-0.5150047236182236,-0.7500705263664683,0.4519252418900287,0.990457983632349,0.9852913268458396,0.9652370076252195
ADL_Aplausing\D10_U10_R03_accel.csv,D,D,ADL,Aplausing,23,183,77.0,M,17.934227027027024,4.636,4.234882173924916,11.1,-17.0,28.1,6.537506306306306,-5.6626666666666665,2.556854768325003,4.0,-10.8,14.8,93.21220900900903,4.742666666666667,9.654647016282317,39.2,-7.2,46.400000000000006,52.35796714571806,11.853528549883007,7.235880536998801,42.794859504384405,5.296225070746145,37.49863443363826,54.411996758667115,9.964531927363597,7.376448790486322,39.40355313927921,1.5297058540778354,37.87384728520138,59.93701388389895,9.721728908372542,7.741899888522129,42.72750870341027,4.295346318982906,38.432162384427365,-0.5176289907354914,-0.7917591760571914,0.5799165582803065,0.9896908003515803,0.9843619685950158,0.9662719708756197
ADL_Aplausing\D10_U11_R01_accel.csv,D,D,ADL,Aplausing,23,169,61.8,F,52.26105225225225,3.261333333333334,7.229180607250883,13.8,-21.9,35.7,18.680900900900898,-5.326666666666667,4.322140777543103,0.8,-18.1,18.900000000000002,60.625052252252246,1.4186666666666665,7.786209106635414,28.0,-9.9,37.9,21.191981625899267,12.244412799141468,4.603474951153668,34.56616843099622,6.249799996799896,28.316368434196324,27.434608414314035,9.031374186571874,5.237805686956517,28.4787640181241,0.6324555320336759,27.846308486090425,25.393199055635705,9.948630237295957,5.039166504059546,32.41635389737717,0.3,32.116353897377174,0.007210831787594573,-0.6962240539914514,0.04428223829916557,0.7862673275535252,0.8944759241361477,0.5610933225646652
ADL_Aplausing\D10_U11_R02_accel.csv,D,D,ADL,Aplausing,23,169,61.8,F,48.168378378378385,4.56,6.940344255033636,18.9,-11.8,30.7,34.447199999999995,-5.363999999999999,5.869173706749528,5.5,-32.3,37.8,72.36954954954956,0.21333333333333343,8.507029419812158,30.8,-16.8,47.6,33.15852263914492,13.031264622541835,5.758343740967963,36.626902680952966,3.4176014981270124,33.20930118282595,41.20096357697518,9.672585793746391,6.418797673784022,36.407828828426446,1.16619037896906,35.24163844945738,29.581989570414972,10.515812076290507,5.438932760240282,32.739120330271554,1.7088007490635064,31.030319581208047,0.08279074689345103,-0.7095807845940381,0.029962406757091605,0.7727521860713753,0.9093553209732758,0.5777086437964357
ADL_Aplausing\D10_U11_R03_accel.csv,D,D,ADL,Aplausing,23,169,61.8,F,28.446511711711707,6.225333333333333,5.333527136118434,18.7,-6.8,25.5,59.67432432432432,-2.8599999999999994,7.724915813413394,22.9,-21.3,44.2,68.85301621621623,2.1679999999999997,8.297771762118806,38.6,-8.6,47.2,33.71854512995294,13.162313707644504,5.806767184066617,38.87942900815288,3.1304951684997055,35.748933839653176,45.481311521546814,9.737482869411057,6.7439833571522705,38.8171353914737,0.5,38.3171353914737,35.08347933405836,10.239213856072924,5.923130872609381,38.66264346885764,0.7071067811865476,37.95553668767109,0.3305262280948077,-0.20268845435935628,0.37741651521274494,0.8710810982558974,0.8931768314186791,0.6712057826431899
ADL_Aplausing\D10_U12_R01_accel.csv,D,D,ADL,Aplausing,23,178,64.5,F,34.40901981981981,-4.450666666666667,5.865920202305842,11.3,-14.2,25.5,37.94159279279278,-5.738666666666666,6.159674731087088,6.6,-34.8,41.4,68.43383063063062,3.209333333333334,8.272474275005672,35.7,-7.9,43.6,57.07748362105756,12.067784227461003,7.55496417073288,51.119663535668934,4.830113870293329,46.2895496653756,65.05929952205727,9.165007245218275,8.06593451015177,49.85509001095073,0.7280109889280517,49.127079022022684,35.90122176213049,9.805984288247895,5.991762825924479,37.445694011461455,2.4698178070456938,34.97587620441576,-0.4913781222774718,0.5914800025620958,-0.6696729570749254,0.9309423848179849,0.9699293655751312,0.8487376076178057
ADL_Aplausing\D10_U12_R02_accel.csv,D,D,ADL,Aplausing,23,178,64.5,F,2.7103603603603603,-5.906666666666667,1.6463172113418363,-1.3,-8.8,7.500000000000001,6.755106306306306,-6.061333333333334,2.599058734678058,-2.1,-18.1,16.0,48.981938738738734,4.309333333333333,6.998709791007106,28.8,-5.6,34.4,22.62568627504777,11.204593829108049,4.7566465366944986,31.805031048562114,6.319018911191831,25.48601213737028,33.28938605236078,8.801049507208637,5.769695490436283,31.76476034853718,2.2135943621178655,29.551165986419313,19.142236994158846,9.25068247027014,4.375184224025183,28.844410203711913,4.27551166528639,24.568898538425522,-0.6916147923638919,0.8579809096759613,-0.7426666637257912,0.9696267977410961,0.976757651604885,0.9220525630900341
ADL_Aplausing\D10_U12_R03_accel.csv,D,D,ADL,Aplausing,23,178,64.5,F,3.0413981981981983,-6.2426666666666675,1.7439604921551974,-1.1,-8.9,7.800000000000001,4.9757765765765765,-5.749333333333333,2.2306448790824094,-2.4,-12.4,10.0,34.43756756756757,4.3,5.868353054100236,27.4,-3.0,30.4,15.728026955196372,10.811386593350221,3.9658576569509365,28.1275665495613,5.851495535331118,22.276071014230183,24.254577569081384,8.154844171728422,4.9248936606876486,28.007141946296482,2.6832815729997477,25.323860373296736,14.420178208470954,8.956127744044409,3.7973909738754785,27.523081222857297,5.1,22.4230812228573,-0.33514202864705317,0.684709009728266,-0.41305879198753287,0.9456898371913757,0.968960098399191,0.8968460110261098
